"vanus";"pikkus";"kaal";"sugu"
"15929";0,570894763514144;68;7,8;"N"
"15930";0,48579121394197;65;6,3;"N"
"15932";0,646644452627746;69,5;8;"N"
"15933";0,927207184736149;79;11,9;"M"
"15934";0,635410004253884;73;9,5;"M"
"15937";0,473905126097428;73,5;9,2;"M"
"15938";0,140227684039160;52,5;4,5;"M"
"15939";0,369084612835689;64,5;7,2;"M"
"15941";1,08516532802095;75;11,8;"M"
"15942";0,629439486786628;70;9,7;"N"
"15943";1,38007610588467;79;10,6;"N"
"15944";0,870303230250515;73,5;10,5;"N"
"15945";0,815359900842711;72;9;"N"
"15946";0,643982420856792;67,5;8,2;"N"
"15947";0,334586592825648;64;6,9;"N"
"15949";0,150450282272744;58;6,4;"N"
"15950";0,118464929050567;54;4,6;"N"
"15951";0,066569878182707;53;4,9;"N"
"15952";0,325388277956696;60;6,5;"N"
"15953";0,439839341819334;64;7,2;"N"
"15954";0,578675659329745;65;7,7;"N"
"15955";0,72941397111955;68;8,2;"N"
"15956";0,718270422760867;68,5;8,6;"N"
"15957";0,75055407908167;70,5;8,8;"N"
"15958";1,19699050790786;74;9,9;"N"
"15959";0,348136540486746;66;7,3;"M"
"15960";0,202480569775636;63;6,4;"M"
"15961";0,244907476854818;57,5;5,5;"M"
"15962";0,110436685643333;57;5,3;"M"
"15964";0,238495590251800;58;7,1;"N"
"15965";0,553385954179319;65,5;8,4;"N"
"15966";0,844205556656945;69;9,2;"N"
"15967";1,05555870698474;74;9,8;"M"
"15968";0,915498375912867;70,5;8,8;"M"
"15970";0,637601834498404;67;7,3;"M"
"15971";0,494513131417416;66;7,4;"M"
"15972";0,366206076944695;65;6,3;"M"
"15973";0,338026745919102;61;5,8;"M"
"15974";1,87859190771732;87,5;13,6;"M"
"15975";1,31623126992180;80;11;"M"
"15976";0,413141394472362;67;8,1;"M"
"15977";0,149202061018745;57,5;6;"M"
"15978";0,238175419723746;62;6,7;"M"
"15980";0,638199879876213;70;9;"M"
"15981";0,788191222428925;72;10,1;"M"
"15982";0,773641319734102;72,5;9,8;"M"
"15983";1,12763507592126;77;11,2;"M"
"15985";1,43886886152507;83;11,5;"M"
"15986";1,23281907325382;78,5;10,7;"M"
"15987";1,09452478026836;78;10,5;"M"
"15988";0,934558616188853;75,5;9,1;"M"
"15989";0,588623901889412;74,5;8,9;"M"
"15991";0,220735220401006;55;5;"M"
"15992";1,77731493048594;85;12;"M"
"15993";0,0597499405342078;58,5;5,7;"M"
"15994";0,200193668699312;64,5;7,2;"M"
"15995";0,279053864809207;67,5;7,7;"M"
"15998";0,449747936427935;75,5;9,8;"M"
"15999";0,505312332400096;76;10,6;"M"
"16002";0,805229128821699;83;12,9;"M"
"16004";0,999953813969907;86;14,1;"M"
"16005";0,54553862475971;70;8,2;"N"
"16007";0,38884561490916;68;7,3;"N"
"16008";0,251142508213237;61,5;6,8;"N"
"16009";0,170561302391344;58;5,5;"N"
"16010";0,243281371211541;55,6;4,9;"N"
"16012";0,819677609358725;74;9,4;"N"
"16013";0,65600431880502;73;8,6;"N"
"16014";0,609429609298949;72;8,1;"N"
"16015";0,975486975107924;77;9,7;"N"
"16017";0,209145185947731;58;5,1;"N"
"16018";0,146404611137188;57,9;6,7;"N"
"16020";0,744939617060412;69;9,5;"N"
"16023";0,991091448277488;74;10;"N"
"16024";1,46207357985798;81;9,7;"N"
"16025";2,0850781732099;85,5;12;"N"
"16028";0,313358379826948;63;7,1;"N"
"16029";0,417829296593027;66;7,9;"N"
"16030";0,571303577552948;68;8,1;"N"
"16031";0,773482485699002;73;8,4;"N"
"16032";1,04134667993054;75,5;9,7;"N"
"16033";1,79852910589216;88;12,5;"N"
"16034";0,0958877590748739;50;3,7;"N"
"16035";0,180649869503432;52;4,6;"N"
"16036";0,205669106916904;61;6;"N"
"16037";0,465137658470343;64;6,5;"N"
"16038";0,517346152254493;67;7,4;"N"
"16039";0,749012793761235;69;8;"N"
"16040";1,08656009813389;75;9,6;"N"
"16041";1,86004296414168;88;11;"N"
"16042";0,295125190610721;62;6,1;"M"
"16044";0,736189257686562;71;9,8;"M"
"16045";0,975103920236896;78;10,7;"M"
"16046";0,0668500167724964;59,9;4,8;"M"
"16047";0,381956427686547;66,5;7,4;"M"
"16048";0,423131040439454;67;8,3;"M"
"16052";0,0411;56;5,2;"N"
"16053";0,103369482358919;54;4,7;"N"
"16054";0,155059108105095;55,5;5,1;"N"
"16056";0,324666156225832;61;6,8;"N"
"16058";0,523705563094579;64;6,6;"N"
"16059";0,679033039724197;67;7,6;"N"
"16060";0,685958844223848;68;7,3;"N"
"16061";1,84681616455939;81,5;10,4;"N"
"16062";1,55696188631984;80;9,5;"N"
"16063";1,19063424207833;73;9;"N"
"16064";1,02202606502151;72;8,9;"N"
"16065";0,868275412466941;71;8;"N"
"16066";0,795169165026938;70;7,9;"N"
"16067";0,895283940602657;76;10,5;"M"
"16068";0,61739368334322;71;8,8;"M"
"16069";0,529216578566822;70;8,8;"M"
"16070";0,446844747022793;67;7,9;"M"
"16072";0,216644188204344;65;6,9;"M"
"16073";0,0874650907268482;59,9;5,8;"M"
"16074";0,094024920403192;58;5;"M"
"16076";0,730326327728778;76;10;"M"
"16077";0,623914142302685;73;9,5;"M"
"16078";0,505739143335034;71;8,9;"M"
"16079";0,387619184103645;67;8,1;"M"
"16080";0,29635081874051;63,5;6,9;"M"
"16082";0,166552797038471;57,1;5,5;"M"
"16083";0,0610847739882314;56;5;"N"
"16084";0,191867532523914;61;5,3;"N"
"16085";0,339615087931808;63,5;6,7;"N"
"16086";0,377477170044785;67;7,9;"N"
"16087";0,522293692624396;72;8,2;"N"
"16088";0,542541947433994;72;8,6;"N"
"16090";0,718527478002093;69,5;7,8;"N"
"16091";0,545670196154584;64,5;6,9;"N"
"16093";0,221337516993189;60,5;5,4;"N"
"16094";0,196749829878639;57;4,8;"N"
"16095";0,0766676341652055;56;4,3;"N"
"16096";0,0411;51,5;3,7;"N"
"16097";0,614576186549106;68;7,4;"N"
"16098";0,0774059999589345;56,5;5;"N"
"16099";0,166794747124340;60,5;5,7;"N"
"16100";0,194739006834237;60;6,4;"N"
"16101";0,239929500492670;64;7,1;"N"
"16103";0,47319637126848;67;8,5;"N"
"16104";0,647141628923235;69,5;9,1;"N"
"16105";0,688884056934505;71;10,1;"N"
"16107";1,00502568281881;78;11,2;"N"
"16108";1,71700379830499;87;14,5;"N"
"16111";0,489424887261313;68,5;7,6;"N"
"16112";0,466950399929866;65;6,9;"N"
"16113";0,726325781805258;73,5;8,6;"N"
"16114";0,871061112290005;77;9,7;"N"
"16115";0,90122421481702;77;9,9;"N"
"16116";0,971260904331565;79;10,5;"N"
"16117";1,13105132812183;79,5;11,1;"N"
"16118";1,32719048167774;79,5;11,9;"N"
"16119";1,62884566181351;85,5;14;"N"
"16120";0,310902120550009;64;6,2;"N"
"16121";1,60576251451540;88;14,2;"M"
"16122";1,57195788607404;87,5;14,3;"M"
"16123";0,908880251712988;78,5;12,4;"M"
"16125";0,519571774645868;74;10;"M"
"16126";0,28181100034989;70;9;"M"
"16127";0,324228783845207;64;7,5;"M"
"16129";0,142786546791731;54,5;4,8;"M"
"16131";0,96927003888474;77;10,4;"M"
"16132";0,524564480860475;69;8,5;"M"
"16133";0,171382913929488;53,6;4,3;"M"
"16134";0,12755330531105;58;5,4;"M"
"16135";0,305615408413066;62;6,4;"M"
"16136";0,416881622824382;67,5;7,6;"M"
"16137";0,571541628851974;70,5;8,7;"M"
"16138";0,659788158344691;71;8,9;"M"
"16139";0,754452524559812;73;9,5;"M"
"16141";0,318196040000288;62,5;7,2;"M"
"16142";0,308011729738075;65;6,4;"N"
"16143";0,963995832628287;78;10,1;"N"
"16145";0,82891302675465;75;9,9;"N"
"16146";0,619125441780578;73;9,2;"N"
"16147";0,178560757997833;57;4,8;"N"
"16150";1,67794272234667;87;13,1;"N"
"16151";0,901438882664159;79;10,7;"N"
"16152";1,23705833771512;81;11,8;"N"
"16154";0,663196409411617;68;8,8;"N"
"16155";0,631532394967117;68;8;"N"
"16156";0,435997338536027;68;7,3;"N"
"16158";0,118671415588670;58;4,8;"N"
"16159";1,8967545407869;84,5;11;"M"
"16161";0,990000077510158;76;9,2;"M"
"16162";0,729264745672123;73;8,6;"M"
"16163";0,552665931948057;70;8;"M"
"16164";0,332483984777369;70;6,9;"M"
"16165";0,292595882626452;67;6,7;"M"
"16166";0,189518632836699;62;5,5;"M"
"16167";0,111148540086231;58;4,7;"M"
"16171";0,600942660567609;73;8,9;"M"
"16173";0,427694135428754;66;7,6;"M"
"16174";0,296185003992879;64;7,1;"M"
"16175";0,0454461728523941;53,5;3,5;"M"
"16177";1,97034166403222;87;13,2;"M"
"16178";1,04105172626294;75;10;"M"
"16179";0,949998809438056;75;10,5;"M"
"16181";0,0440904695271897;55,9;5,6;"M"
"16182";0,203928963974381;56,5;6,1;"M"
"16183";0,269219296906253;60;7,1;"M"
"16185";0,675423440459847;65,5;9,2;"M"
"16187";0,332781121132764;64;8,1;"M"
"16188";0,142800141586009;54,5;3,8;"N"
"16189";0,0972921016790731;55,4;3,7;"N"
"16190";0,483239144665044;64;7,1;"N"
"16192";1,68897678892235;84;11,6;"N"
"16193";1,11313354682909;73,5;10;"N"
"16194";0,847198222953717;73;9,6;"N"
"16195";1,17420401744609;84;12;"M"
"16198";0,150826578608683;58,5;4,7;"M"
"16199";1,56161242648059;82;11,5;"M"
"16200";1,42392453066083;77,5;11;"M"
"16201";0,906683973408255;76;11;"M"
"16202";0,943622188690576;75;10,3;"M"
"16204";0,56243613400384;69;8,8;"M"
"16205";0,37984706226436;65;7,2;"M"
"16206";0,34426316675509;64;7,8;"M"
"16207";0,375059069388504;60,6;6,9;"M"
"16208";0,0411;55,5;4,4;"M"
"16209";0,201904743686537;52,6;4;"M"
"16211";0,210730924705178;58;4,6;"M"
"16212";0,319596289457245;58;5,4;"M"
"16213";0,377725115668170;60;5,7;"M"
"16214";0,454853374138322;63,5;6,1;"M"
"16216";0,701732088482797;68;7;"M"
"16217";0,912907463815311;71;7,9;"M"
"16218";1,04848382365197;73;8;"M"
"16219";1,21390600778035;75,5;9;"M"
"16220";1,69697329032409;77,5;10;"M"
"16221";0,622195906984427;74;10,5;"M"
"16222";0,0738214857491561;52;4,7;"M"
"16225";0,847225845532608;77;11,2;"M"
"16226";0,577975274845497;72;9,7;"M"
"16227";0,444873650411458;70;9,7;"M"
"16228";0,264473295761606;65;7,4;"M"
"16229";0,404272462236377;68;8,6;"M"
"16230";0,539879173480499;71,5;9,5;"M"
"16231";1,96619429521874;96;15;"M"
"16232";1,05389405646495;81,5;11,4;"M"
"16233";0,865353521648128;80,5;11,2;"M"
"16234";0,905566965176935;77,5;10,6;"M"
"16235";0,78504549861118;77;9,9;"M"
"16236";0,60974909177027;74,5;9,4;"M"
"16238";0,24560608547803;64;6,4;"M"
"16239";0,182385907411512;57,1;5,1;"M"
"16240";0,100835066047349;61,9;5,5;"M"
"16241";0,462930506237059;69;6,9;"M"
"16242";0,475027889150935;73;8,7;"M"
"16243";0,921654788648132;75;10,9;"M"
"16246";0,558623820932076;68;8,8;"M"
"16249";0,274384899033966;62;7,6;"M"
"16250";0,075982504317638;56,5;5,1;"M"
"16251";0,0646122554863319;53;4,1;"N"
"16253";0,241537822352778;60;5,7;"N"
"16254";0,304405740783094;62;6,3;"N"
"16255";0,314273998826554;63,5;6,9;"N"
"16256";0,506547129519888;65;7,5;"N"
"16257";0,526590435830769;67;8;"N"
"16258";0,727534363781814;70;8,8;"N"
"16259";0,751896091837571;71;9,1;"N"
"16260";0,947402717855124;74;9,7;"N"
"16264";0,242497012963898;61;6,9;"M"
"16265";0,250925367460033;60,5;6,6;"M"
"16266";0,134639039233236;56;6,4;"M"
"16267";0,636366255027878;70;8,7;"M"
"16268";1,78391064632918;85;13,5;"M"
"16269";1,65318051784712;84;13,5;"M"
"16271";0,100141874381307;54;4,8;"M"
"16272";0,656686480908969;72;9,2;"M"
"16273";0,821149602163545;74;9,7;"M"
"16274";0,945287925550265;76;10,5;"M"
"16275";1,01184699036489;76;10,5;"M"
"16276";0,856895083397737;74;8;"N"
"16277";0,79879789607102;73,5;8,6;"N"
"16278";0,687456238949578;70,5;7,8;"N"
"16279";0,626020493504317;69;7,4;"N"
"16280";0,524953484819261;68;6,7;"N"
"16281";0,485994865703476;66;6,3;"N"
"16282";0,423042778889160;63,5;5,6;"N"
"16283";0,301015437309324;62;5,7;"N"
"16285";0,0905491546116731;53,5;4,5;"N"
"16286";0,190345705232952;60;5,3;"M"
"16287";0,312082909469892;61;5,1;"M"
"16288";0,283806701539781;64,5;6,9;"M"
"16289";0,49608237273349;67;8;"M"
"16290";0,597234243408083;70,5;8,8;"M"
"16291";0,746335266847841;72;10;"M"
"16292";1,04725689255709;72;10,5;"M"
"16294";0,102927914136916;56;4,3;"M"
"16295";0,112407744544928;55;4,7;"N"
"16296";0,137652372518552;56,5;4,9;"N"
"16297";0,181072085293464;60,5;5,7;"N"
"16298";0,385456415510752;63;6,7;"N"
"16299";0,434614750681881;64;6,8;"N"
"16300";0,829962235487324;72;10;"N"
"16301";0,916379956230552;74;10,6;"N"
"16302";1,17284141888274;77;11;"N"
"16304";1,98328742596556;87;12,5;"N"
"16305";0,127665108689467;53,5;4,1;"N"
"16306";0,266038271398043;58,1;4,9;"N"
"16307";0,204556583299576;60,5;5,7;"N"
"16308";0,333046327457687;61,5;6,4;"N"
"16309";0,455874122337632;65;7;"N"
"16311";0,681340619411595;68,5;8,4;"N"
"16312";0,611829236991703;71,5;8,5;"N"
"16313";0,634472115479739;71;8,8;"N"
"16314";0,867236202758183;73;9,5;"N"
"16315";1,00827047325022;74,5;9,4;"N"
"16316";1,95725520600849;89;13,7;"M"
"16317";1,22131144770514;81;12,6;"M"
"16318";0,929164709447053;79,5;12,4;"M"
"16320";0,710473913365337;76;11,1;"M"
"16321";0,544915669959235;73;10,6;"M"
"16322";0,499467347690363;70;9,1;"M"
"16323";0,284607417095863;65;7,8;"M"
"16324";0,332984102463944;63;7,4;"M"
"16325";0,166944006158202;61;6,1;"M"
"16326";0,0579070086493363;56;5,1;"M"
"16327";2,01120720295317;86;10;"M"
"16328";1,59312038841156;80,5;10,9;"M"
"16329";1,21678256967646;76;10,1;"M"
"16330";1,10761658620724;74;8,6;"M"
"16331";1,03508081340015;71;8,5;"M"
"16332";1,00387645923025;70,5;8;"M"
"16333";0,698783794758103;67;7,4;"M"
"16334";0,585066130821037;66;7,4;"M"
"16335";0,105073046904196;57,9;4,6;"M"
"16336";0,295941832016483;60;5,6;"M"
"16338";0,412608211328972;65;6,5;"M"
"16339";0,505329279272189;64,5;7;"M"
"16340";0,75930310143185;68;8,1;"M"
"16341";0,645062076244211;72;9;"N"
"16342";0,842206445004766;72,5;9,5;"N"
"16345";1,88513859578389;92;13;"N"
"16346";0,360370159172242;66;6,8;"N"
"16347";0,195850952501339;62,9;6,1;"N"
"16348";0,0766973573215873;59,9;5,2;"N"
"16349";0,96124336700867;76;9,9;"N"
"16350";0,322715355703083;63,5;7,2;"M"
"16351";0,265420468198664;60;6,6;"M"
"16352";1,11280015229234;80,5;11,2;"M"
"16353";0,70167953972839;75;9,3;"M"
"16354";0,507630922517601;74;8,5;"M"
"16357";0,120040438781421;56;4;"M"
"16358";0,769959261891493;74,5;7,9;"M"
"16360";0,627709151156112;72;7,4;"M"
"16361";0,493494382412436;68;7;"M"
"16362";0,311725351366474;65;6,6;"M"
"16364";0,157782916198464;59;4,8;"M"
"16365";0,081196849127246;55;3,5;"M"
"16366";0,0411;53;3,8;"N"
"16367";0,222463164187383;61;6,1;"N"
"16368";0,428386753357566;62;7,4;"N"
"16369";0,385641003430564;64;7,8;"N"
"16370";0,469881667897965;66;7,3;"N"
"16371";0,522346474088;67;8,5;"N"
"16372";0,557002627129178;67;8,7;"N"
"16373";0,708034842552177;72;9,5;"N"
"16374";0,763075018588273;74;10,8;"N"
"16375";0,159155264894546;55;5,8;"N"
"16376";0,517573406013367;69;8;"N"
"16377";0,420210633406814;65;7,4;"N"
"16378";0,40838444663658;63;6,5;"N"
"16379";0,279299231372616;60,5;5,9;"N"
"16380";0,257382431842891;57;5,2;"N"
"16381";0,110854059255184;55;4,3;"N"
"16383";0,823972448157776;71;9,6;"N"
"16384";0,916378792584334;72;9,7;"N"
"16385";0,973524052623805;74;11;"N"
"16386";1,23140483211647;80;12,1;"N"
"16387";1,56110751557657;83;13,1;"N"
"16388";0,116472865089022;54;4,7;"N"
"16389";0,139069752665018;59,5;5;"N"
"16390";0,272691941470079;63;5,9;"N"
"16391";0,349517976012605;65;6,8;"N"
"16392";0,376486342680844;67;7,3;"N"
"16394";0,753888301621973;73;8,6;"N"
"16395";0,92447446769527;76;9,2;"N"
"16396";0,642261914932565;72;8,9;"N"
"16397";0,442013949475978;67;7,8;"N"
"16398";0,372855073079532;65;7,2;"N"
"16399";0,276418787775916;63;6,2;"N"
"16400";0,204559320446766;59;4,4;"N"
"16401";0,102636435467448;56;5,2;"N"
"16402";0,197565076477277;53,1;4,8;"N"
"16403";0,619785813665844;68;8,2;"N"
"16404";0,643090235897014;69;8,8;"N"
"16406";1,53236881428724;81;12,4;"N"
"16407";1,33346377037493;81;12;"N"
"16408";1,10241272899919;78;11,1;"N"
"16409";0,922100130739968;74,5;10,4;"N"
"16411";0,811548654391687;73;8,9;"N"
"16412";0,748236993028248;73;10;"M"
"16413";0,680854383427127;69;9,8;"M"
"16414";0,569593801144289;69;9,8;"M"
"16415";0,520768023904281;69;8,8;"M"
"16416";0,455558145227885;69;8,1;"M"
"16417";0,395163613150161;66;7,6;"M"
"16418";0,211533257734952;63;7;"M"
"16419";0,182909259170986;58,5;6,4;"M"
"16420";0,0411;56,5;5,2;"M"
"16422";0,858407558427327;78;10,9;"M"
"16423";1,77761336063472;83;13;"M"
"16424";1,03050952567910;78;11,5;"M"
"16425";0,444502746920506;69;9,1;"M"
"16426";0,442479449087512;67;8,2;"M"
"16427";0,353372620447704;64;7,1;"M"
"16428";0,124403138634213;61,9;6,7;"M"
"16430";0,132959600566341;55;4,6;"M"
"16431";0,55184199873365;71;9,8;"M"
"16432";0,664741936283513;75,5;10,7;"M"
"16433";2,06818771600092;90;14;"M"
"16434";1,50121061773355;86;13;"M"
"16435";1,20887761790499;83,5;12,2;"M"
"16437";0,887256044208576;78;11,3;"M"
"16438";0,789283584755299;76,5;11,2;"M"
"16439";0,500402213631688;61,5;6,5;"N"
"16440";0,387546175293766;58;6,1;"N"
"16442";1,04699014296397;72;8,3;"N"
"16443";0,921515008697363;72;8,4;"N"
"16444";0,793739553317278;69;8;"N"
"16445";0,82466850985903;72;8,6;"N"
"16446";1,47471747563092;80;10;"N"
"16448";1,29616080512829;79;10;"N"
"16450";0,0918855193888428;52;4,1;"N"
"16451";0,477289207749227;64;6,2;"N"
"16452";0,640803381785185;66;7,2;"N"
"16453";0,638913500911548;72;8;"N"
"16454";0,381480627623448;62;6,3;"N"
"16455";0,779871167606595;72;8,2;"N"
"16456";0,375813952083386;67;6,7;"N"
"16457";0,458644047028386;68,5;7,1;"N"
"16458";0,571028666865466;70;7,8;"N"
"16460";0,0554045166642644;53;4,1;"N"
"16461";0,195296154726104;59;4,7;"N"
"16463";0,0611565790085477;60,4;5,8;"N"
"16465";0,580924948363386;71,5;9;"M"
"16466";0,776505406910952;75;9,3;"M"
"16467";1,04849466115081;77,5;9,9;"M"
"16468";1,76198629258752;84;11,4;"M"
"16469";0,350854681125269;68;7,3;"M"
"16471";0,224718727176293;60;5,8;"M"
"16472";0,236752768536969;67;6,8;"M"
"16473";0,65969797966017;69,5;10,1;"M"
"16474";0,567029431801734;69;10,1;"M"
"16475";0,382616930947315;68;9,1;"M"
"16478";0,146088853467875;58;5,8;"M"
"16479";0,0844715948086095;56;4,9;"M"
"16480";0,0733300352358565;57;5,6;"M"
"16481";1,45759349840980;91;16;"M"
"16482";0,994703258652427;82;13,6;"M"
"16483";0,855633351809848;81;13;"M"
"16485";0,608987927525607;75,5;10,6;"M"
"16487";0,502732319262511;69;9,4;"M"
"16490";1,41817255731894;83;9;"N"
"16491";0,892130039476901;74;7,8;"N"
"16492";0,784431436373138;74;8,2;"N"
"16493";0,783080261964197;69,5;7,6;"N"
"16494";0,712233577624194;70;6,8;"N"
"16495";0,490724884190331;67;6,6;"N"
"16496";0,304051885272660;57;5,7;"N"
"16497";0,478454763524847;63;6,1;"N"
"16498";0,349157389307207;62,5;5,8;"N"
"16500";0,0732234062507954;55;3,9;"N"
"16501";0,494288690575744;66;8,7;"M"
"16502";0,330928337243962;64;7,4;"M"
"16503";1,78355908541108;88,5;13;"M"
"16505";0,8541941008852;75;10,1;"M"
"16506";0,601409857069841;71;9;"M"
"16508";0,319812469760357;63;7,5;"M"
"16511";0,0947501761239233;56;5,5;"M"
"16512";0,144894320883071;60;6;"M"
"16513";0,440107895976274;64;7,6;"M"
"16514";0,475954779808468;66;9;"M"
"16515";0,403007582384321;70;8,9;"M"
"16516";0,74216120145635;72,5;10;"M"
"16518";1,11287200340152;78;11,7;"M"
"16519";1,24597341974304;78;11,8;"M"
"16520";1,74886973225094;87;13,3;"M"
"16521";0,181443063051748;58;6;"N"
"16522";0,227651512386241;61,5;6;"N"
"16523";0,415889804295046;66;7,3;"N"
"16524";0,444393643924595;68;7,3;"N"
"16525";0,700225719217237;71,5;7,8;"N"
"16526";0,738332571651881;73;8,2;"N"
"16527";0,965958503398623;74;9,2;"N"
"16528";0,98332277100452;76;10;"N"
"16529";1,5446129428707;86;11;"N"
"16530";1,96455864319988;91,5;12,2;"N"
"16531";0,188809851331099;52,1;3,8;"N"
"16532";0,229202212256692;56,5;4,6;"N"
"16533";0,220536264254982;59;4,9;"N"
"16536";0,574503066723889;69;8,2;"N"
"16538";0,96124139386113;77;9,8;"N"
"16539";1,15958288608961;79;10,5;"N"
"16540";1,30232121374179;82;10,7;"N"
"16541";0,84938013573598;74;9,6;"N"
"16543";0,264635301455708;59;5,3;"N"
"16545";0,31368896377613;61;6,2;"N"
"16546";0,361481458572167;62,5;6,9;"N"
"16547";0,454705416175409;64,5;8,1;"N"
"16548";0,717045837219258;69;9,8;"N"
"16550";1,15092043216166;76;11,5;"N"
"16551";1,28781091088264;78;12;"N"
"16553";0,697807213455088;71,5;7,9;"M"
"16554";0,481214392432076;70;6,9;"M"
"16555";0,384272360937821;68;6,5;"M"
"16556";0,180095823861622;62;5,5;"M"
"16557";0,070904178470384;55,5;4,1;"M"
"16558";0,953173146567043;74;11,3;"M"
"16559";2,07837444929874;91;14,2;"M"
"16560";0,498069490857832;68,5;9,2;"M"
"16561";0,717948847093454;72;9,2;"M"
"16562";0,320516864584707;65;8;"M"
"16563";0,207257683676486;64,5;7,6;"M"
"16564";0,184783678996271;60;6;"M"
"16565";0,0411;55;4,7;"M"
"16566";0,629794083521944;69;8,8;"M"
"16568";0,194615501242765;59,5;5,9;"M"
"16569";0,272471972592686;62,5;6,7;"M"
"16570";0,41177933869613;66;7,8;"M"
"16573";0,541414235136656;71,5;10;"M"
"16574";0,686164637961765;73,5;9,3;"M"
"16575";0,807019600241558;74;10,4;"M"
"16576";0,863224701308996;74;10,5;"M"
"16579";1,40622103552695;84;13,4;"M"
"16580";0,802726485116464;76;11,4;"M"
"16581";0,556154415661574;70;9,6;"M"
"16582";0,421123268394181;66;8,5;"M"
"16583";0,134112985599105;60,9;7,4;"M"
"16585";0,076262154444488;55;4,7;"M"
"16586";0,92236389650416;77;9,4;"M"
"16587";0,681805885467356;69,5;8,7;"M"
"16588";0,551047643190433;69;7,9;"M"
"16589";0,36660988053844;66;7;"M"
"16590";0,275994545712886;62;6;"M"
"16591";0,254979304136261;60,5;5,6;"M"
"16592";0,73714476603891;72;9,1;"M"
"16593";0,856004842093976;74;9,8;"M"
"16594";0,138605398801989;58,6;4,9;"M"
"16595";0,0693012044888888;59;4,3;"M"
"16596";0,110380758528768;54;4,2;"N"
"16598";0,289941623641347;60;5,9;"N"
"16599";0,425907335877585;65;7;"N"
"16600";0,557254214285898;66;8,2;"N"
"16601";0,675036725188966;68;8,5;"N"
"16602";0,754078297116006;72;10;"N"
"16603";0,804995227595879;76;10,2;"N"
"16604";0,861725097973414;84,5;12;"N"
"16605";0,88825643367036;86;12,5;"N"
"16606";0,513496573848833;70;8,1;"N"
"16608";0,893197683457411;76;9,8;"N"
"16609";0,85438212906459;76,5;9,6;"N"
